measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,973,Substance use disorders,1,Number,2019,197813.51964387172,252358.2182829713,149005.38265935474
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,973,Substance use disorders,2,Percent,2019,0.010912181087970194,0.012984183620046113,0.008996003226097152
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,973,Substance use disorders,3,Rate,2019,327.97732203033456,418.41312350037725,247.05281247056794
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,973,Substance use disorders,1,Number,2019,45023.13395037844,57432.56575935699,34435.71030549028
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,973,Substance use disorders,2,Percent,2019,0.017598387324665996,0.02068292146993074,0.014399088597577714
2,DALYs (Disability-Adjusted Life Years),129,Honduras,3,Both,22,All ages,973,Substance use disorders,3,Rate,2019,458.7458597771812,585.1869793765056,350.86938969065955
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,973,Substance use disorders,1,Number,2019,14732.109369998045,19085.508139662074,11008.604497979028
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,973,Substance use disorders,2,Percent,2019,0.006214144539214186,0.007773087615536094,0.004799164129840145
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,973,Substance use disorders,3,Rate,2019,205.8060270909207,266.622552588055,153.78905346428368
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,973,Substance use disorders,1,Number,2019,1134.2191757868602,1484.616827790357,817.7261100246692
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,973,Substance use disorders,2,Percent,2019,0.011558150147419071,0.014214685129591594,0.009176844941134448
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,22,All ages,973,Substance use disorders,3,Rate,2019,259.47631837851463,339.6370973983796,187.0719213717985
